Deformacion;Fuerza
0,669018604;183,4104614
0,673207586;184,8966217
0,677443804;186,4277496
0,681705936;187,9417572
0,685876537;189,4737549
0,690040132;190,9307251
0,69427989;192,3643951
0,698517313;193,8867798
0,702696276;195,3735199
0,706912304;196,9104004
0,711149877;198,4583588
0,715343832;200,0243835
0,719578995;201,5873108
0,723811295;203,1708984
0,727987019;204,7533417
0,732167112;206,3887329
0,736413047;208,0057831
0,740621014;209,6436157
0,744809545;211,3168793
0,749054576;212,8942108
0,753294636;214,4676819
0,757479776;216,0238647
0,761714412;217,6044769
0,765960498;219,1918182
0,770144735;220,7941895
0,77431074;222,3499756
0,778539273;223,9563904
0,782759445;225,4925232
0,786954906;227,0572968
0,791190822;228,6548004
0,795412349;230,2260132
0,799588073;231,8948822
0,80381736;233,530304
0,808086272;235,1681824
0,812254914;236,8210449
0,816420468;238,4980621
0,820661281;240,1638031
0,824884691;241,8565063
0,829076687;243,572525
0,833311323;245,2840881
0,837541363;247,0155945
0,841739461;248,6504669
0,845985698;250,3040771
0,850214231;252,0136414
0,854389352;253,6977692
0,858575698;255,4073486
0,862824421;257,1214905
0,86702282;258,8319397
0,871206304;260,4898987
0,875448171;262,2271729
0,87968145;263,9940491
0,883863352;265,8534241
0,88809422;267,6721802
0,892327952;269,4525146
0,896512942;271,2104797
0,900694089;273,00177
0,90492993;274,8113708
0,909139931;276,6479797
0,913327106;278,5444336
0,917575829;280,3890381
0,921800445;282,1872253
0,925991009;283,9303284
0,930221652;285,7385254
0,934487024;287,5535583
0,938657851;289,4322815
0,942822576;291,2597351
0,947067908;293,1068726
0,951297948;294,9923401
0,955479548;296,8146057
0,959697384;298,6584778
0,963927123;300,5336304
0,968124769;302,4720154
0,972356993;304,3959351
0,976585451;306,3256531
0,980762757;308,25
0,984950986;310,2409058
0,98919647;312,2487793
0,993404136;314,1898193
0,997589879;316,197998
1,001836266;318,2361755
1,006078059;320,2817383
1,010263953;322,2390747
1,014497081;324,2137451
1,01874377;326,2521667
1,022925973;328,25
1,027104634;330,2383728
1,031328196;332,1882019
1,035542039;334,1458435
1,039731549;336,1151123
1,043973491;338,0675964
1,048188841;340,0489807
1,052372324;342,0862122
1,056600782;344,1264343
1,060856587;346,0700378
1,065031406;348,0805664
1,069205397;350,0952454
1,073441615;352,1520996
1,077666607;354,2213745
1,081855439;356,2736816
1,086087815;358,3357849
1,090327724;360,3724365
1,094522281;362,408905
1,098765278;364,4780579
1,102996222;366,64151
1,107167953;368,8063354
1,111352943;370,8864746
1,115607241;372,9737549
1,119809181;375,0795593
1,123988898;377,1834106
1,12822406;379,2929382
1,132457038;381,4177856
1,136642932;383,5695496
1,140882238;385,6835938
1,145112128;387,7895508
1,149289434;389,8618469
1,153480525;391,9871216
1,157711846;394,1268921
1,1619226;396,2586365
1,166119644;398,4421692
1,170361662;400,5865173
1,174576334;402,7035522
1,178774281;404,7817993
1,183010499;406,9184875
1,187266755;409,0263367
1,191436603;411,1790466
1,195596732;413,3735046
1,199838976;415,4786987
1,204071954;417,5935059
1,20825604;419,6844788
1,212467699;421,8271484
1,216694499;424,0427856
1,220904199;426,3094482
1,225138081;428,5224304
1,229372867;430,7038269
1,233560644;432,9628906
1,237737498;435,238678
1,241981399;437,5712891
1,246189065;439,9083252
1,25036848;442,2471924
1,254619086;444,5689087
1,258856811;446,8742676
1,263043533;449,1512756
1,267279751;451,442749
1,271521844;453,8396912
1,275712559;456,0975952
1,279883537;458,3238831
1,284109358;460,5322266
1,288322975;462,7966614
1,292506458;465,0583801
1,296753825;467,3438416
1,30097362;469,5941162
1,305159664;471,9402466
1,309387143;474,2827148
1,313646262;476,5798645
1,317813322;478,9541931
1,321985807;481,3555908
1,32621886;483,8066406
1,330449201;486,2591858
1,334638109;488,6877136
1,338864985;491,1177063
1,343098189;493,5787659
1,347302464;496,0189209
1,351545612;498,4500732
1,35578183;500,8943481
1,359951602;503,2969971
1,364134784;505,7333069
1,368382151;508,1485901
1,372588536;510,5737305
1,376777142;513,0477295
1,381005976;515,520752
1,385238879;518,0136719
