Deformacion;Fuerza
2,254242994;486,0211182
2,258966901;487,1233215
2,26373867;488,2010498
2,268514513;489,2691345
2,273219411;490,3215637
2,277926346;491,417511
2,282705753;492,5627136
2,287456985;493,7205811
2,292171388;494,8842773
2,296948079;496,0680542
2,301717981;497,2153625
2,306438664;498,3102722
2,311205341;499,4497681
2,315989161;500,6702271
2,320712898;501,9544067
2,32540965;503,1429749
2,330166653;504,3251343
2,334917716;505,4998779
2,339630252;506,6521912
2,344405755;507,8372192
2,349160382;509,0657349
2,353872069;510,3767395
2,35864299;511,6343384
2,363423585;512,7851563
2,368138666;513,9232178
2,372830665;515,2129517
2,377600737;516,5309448
2,382372167;517,8440552
2,387087928;519,1497803
2,391850701;520,4255371
2,396626714;521,6842041
2,401354864;522,9093628
2,406126803;524,166687
2,410907398;525,4991455
2,41560958;526,77948
2,420317703;527,9976807
2,425102881;529,2312622
2,429841384;530,4846802
2,434555956;531,7921753
2,43931907;533,1563721
2,444084559;534,5440674
2,448801508;535,9659424
2,453564791;537,3840332
2,45833656;538,760498
2,463053339;540,1901855
2,46776231;541,6282959
2,472526951;543,0396118
2,477279032;544,4498901
2,481998866;545,9006958
2,486774879;547,2702637
2,4915329;548,6225586
2,496259184;549,8924561
2,501031971;551,2393799
2,505834121;552,6500854
2,51052629;554,0229492
2,515214385;555,4002075
2,519989549;556,7757568
2,524755038;558,1546021
2,529464859;559,4946289
2,534214564;560,899353
2,538978186;562,3605957
2,543713465;563,8823242
2,548492362;565,3234863
2,553268884;566,6884155
2,557975649;568,1171875
2,562681566;569,6106567
2,567461481;571,0925293
2,572200834;572,513855
2,576913709;573,9651489
2,581693625;575,3826294
2,586468958;576,6946411
2,591191338;577,999939
2,595949359;579,3624878
2,60073216;580,8318481
2,605457256;582,1427612
2,610155026;583,4204712
2,61491746;584,6752319
2,619662073;585,9926147
2,624380889;587,25354
2,629156901;588,5543823
2,633909492;589,8858032
2,638623216;591,2460327
2,643388705;592,6142578
2,64817541;593,8704834
2,652888794;595,2603149
2,657584188;596,6431885
2,662349847;598,0403442
2,66711941;599,4156494
2,67184162;600,8157959
2,676597265;602,2304077
2,681367337;603,6665039
2,686103295;605,0599365
2,690883041;606,4371948
2,695650567;607,8165894
2,700357163;609,1884155
2,705059854;610,5766602
2,709850463;612,0227661
2,714587269;613,4780273
2,719294713;614,9264526
2,724065464;616,3389893
2,728831972;617,7774048
2,733549769;619,3121948
2,73832018;620,8585815
2,743083124;622,4602661
2,74780754;624,0470581
2,752513626;625,6591187
2,757273685;627,2322998
2,762023729;628,8237915
2,766748315;630,4472046
2,771525686;632,1339722
2,776286253;633,7955933
2,781009312;635,3702393
2,785775989;636,9398193
2,790579666;638,4901123
2,795284225;640,09552
2,799973169;641,7051392
2,804739847;643,3476563
2,809508391;645,0440063
2,814217532;646,6462402
2,818981664;648,2565308
2,82374325;649,9142456
2,828460538;651,6867065
2,83321805;653,3920288
2,837998645;655,1236572
2,842714406;656,829834
2,847416249;658,5762329
2,852188018;660,3099365
2,856928388;662,0310059
2,861653823;663,8962402
2,866453257;665,7001953
2,871217389;667,4603271
2,875940447;669,1142578
2,880712386;670,8780518
2,885486701;672,6425781
2,890202971;674,4057617
2,894897177;676,0946655
2,899665042;677,8060303
2,904415596;679,5157471
2,90912915;681,1471558
2,913907878;682,8123779
2,91865945;684,4504395
2,923373344;686,1888428
2,928138833;687,9273682
2,932937588;689,6021118
2,937631454;691,2606201
2,942325321;692,9468384
2,947096581;694,5864258
2,951867162;696,2078247
2,956591578;697,8361206
2,961344847;699,4562378
2,966111355;701,017334
2,970847992;702,4872437
2,975631132;703,8724976
2,980410539;705,3237915
2,985108139;706,7687378
2,989809134;708,177124
2,994589219;709,5762939
2,999330269;710,8876953
3,004044162;712,1681519
3,008816101;713,4396973
3,013584985;714,758728
3,018290732;716,1509399
3,023060295;717,5413208
3,027839022;718,8845825
3,032559705;720,2207642
3,037265452;721,5792847
3,042022794;722,9071045
3,046774706;724,2606812
3,051495728;725,6727295
3,056280226;727,0609131
3,061030441;728,4570923
3,065752481;729,7175903
3,070516613;730,9598389
3,07531401;732,2490234
3,080026206;733,4849854
3,084726861;734,6889038
3,089496085;735,8813477
3,094260556;737,0455933
3,098964945;738,1140137
3,103723985;739,2157593
3,10849219;740,2722778
3,11321457;741,4277954
3,117978022;742,5446777
